409.84492744402337, 2.227714102268322
405.2521589782293, 2.2274930146421186
401.04384309449944, 2.2240661564359643
398.3664500327008, 2.2207129941052117
393.3857852316803, 2.23014606615656
388.0258334783394, 2.233112325141456
376.9214773895935, 2.2422506136912
383.42617750622037, 2.2457880157104553
371.17535117760735, 2.2516468378048464
367.348044122779, 2.2514625981163436
361.2191872053099, 2.260840398261141
356.6281406160972, 2.257395116086137
347.8132812539233, 2.2795407266441843
341.68786808961676, 2.28247013769138
330.9662427063537, 2.2916268502099735
324.8391076654659, 2.29778045580597
318.7223038840656, 2.2845888941091625
314.1312572948529, 2.281143611934159
311.438367343823, 2.3068082005426107
302.63211736455537, 2.312832838356656
296.4998166939239, 2.3286590275990537
291.9036044749674, 2.3348863290704513
285.39546060517796, 2.3377973161487966
279.6458906400293, 2.353641929360045
274.27732950378214, 2.3727291610889445
265.85208835341604, 2.3819964174206394
260.10596214142976, 2.3913926415342868
252.06517357312788, 2.3974541272860317
244.0106099921759, 2.4293091694281808
237.8817530747068, 2.4386869695729776
230.60298216420802, 2.451233692360024
224.0827851583499, 2.4767140412799735
219.09351097442305, 2.502268086075324
212.95948842721026, 2.5213184698665225
206.82718775657872, 2.5371446591089204
199.92253816865644, 2.5658307786088206
195.31255093705, 2.597851636470622
189.93193666473405, 2.639508230041125
182.6307813586791, 2.6939694819625783
180.31890023655086, 2.722876689088681
176.86054887455532, 2.7485044297594325
175.3124072868115, 2.780672679372037
172.59541106364418, 2.8514759916636963
171.05415698222538, 2.8707474630810985
169.4939622584128, 2.925485074535306
171.37834388394572, 2.9803885017091662
168.66995704368458, 3.0350708412568235
165.59261451059066, 3.0639412004452256
165.95640457367978, 3.0994257644508814
159.90331022578573, 2.9669390044484554
153.02276691000102, 2.950486400265148
148.43860782711326, 2.9341443398949414
143.0786560737724, 2.937110598879838
137.34630487443616, 2.920713266603081
130.83988288122802, 2.9204000591326262
127.01257582639968, 2.9202158194441235
122.04224228486663, 2.9103037242026684
114.77552451043655, 2.9002810851481113
118.21837898320081, 2.903671095416564
